Site,Part Number,Revenue_GBP,Units,Customer_Count,Internal_Revenue_GBP,External_Revenue_GBP,Internal_Units,External_Units,Internal_Customer_Count,External_Customer_Count,Onhand_Qty,Cost_Allocated_USD,Revenue_USD,Margin_USD
R402,186280-100,656.12,6.0,3,0.0,656.12,0.0,6.0,0,3,0.0,0.0,,
R402,186280-200,6623.5,33.0,6,0.0,6623.5,0.0,33.0,0,6,0.0,0.0,,
R402,186280-300,1872.77,5.0,2,957.77,915.0,2.0,3.0,1,1,0.0,0.0,,
R402,186280-500,340.0,1.0,1,0.0,340.0,0.0,1.0,0,1,2.0,0.0,,
R402,186286-1,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,186286-2,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,186470-1,745.3,2.0,2,0.0,745.3,0.0,2.0,0,2,0.0,0.0,,
R402,186560-5,1568.8,5.0,2,608.8,960.0,2.0,3.0,1,1,0.0,0.0,,
R402,186648-2,1800.0,2.0,1,0.0,1800.0,0.0,2.0,0,1,0.0,0.0,,
R402,186799-1,7036.0,2.0,1,0.0,7036.0,0.0,2.0,0,1,0.0,0.0,,
R402,186806-100,16297.92,42.0,1,0.0,16297.92,0.0,42.0,0,1,0.0,0.0,,
R402,186851-1,18500.0,3.0,1,0.0,18500.0,0.0,3.0,0,1,0.0,0.0,,
R402,18745-04,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,187877,20.73,1.0,1,0.0,20.73,0.0,1.0,0,1,5.0,0.0,,
R402,187878,18.21,1.0,1,0.0,18.21,0.0,1.0,0,1,15.0,0.0,,
R402,187886,50.69,1.0,1,0.0,50.69,0.0,1.0,0,1,5.0,0.0,,
R402,187887,81.71,1.0,1,0.0,81.71,0.0,1.0,0,1,9.0,0.0,,
R402,190125-3,10930.0,1.0,1,0.0,10930.0,0.0,1.0,0,1,0.0,0.0,,
R402,190185-11,1464.0,4.0,1,1464.0,0.0,4.0,0.0,1,0,0.0,0.0,,
R402,190185-2,28.8,4.0,1,28.8,0.0,4.0,0.0,1,0,0.0,0.0,,
R402,190213-52,2477.97,1.0,1,0.0,2477.97,0.0,1.0,0,1,0.0,0.0,,
R402,190298-16,590.0,1.0,1,0.0,590.0,0.0,1.0,0,1,0.0,0.0,,
R402,190430-1,5470.0,23.0,10,2290.0,3180.0,9.0,14.0,2,8,2.0,0.0,,
R402,190461-7,0.0,2.0,1,0.0,0.0,0.0,2.0,0,1,0.0,0.0,,
R402,190497-15,1118.0,1.0,1,0.0,1118.0,0.0,1.0,0,1,0.0,0.0,,
R402,190497-6,2278.0,3.0,2,0.0,2278.0,0.0,3.0,0,2,0.0,0.0,,
R402,190584-2,0.0,2.0,1,0.0,0.0,0.0,2.0,0,1,0.0,0.0,,
R402,190585-5,2159.83,8.0,3,1720.0,439.83,4.0,4.0,1,2,0.0,0.0,,
R402,190585-6,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,190817-14,5625.0,5.0,1,0.0,5625.0,0.0,5.0,0,1,0.0,0.0,,
R402,190856-2,9740.0,4.0,1,0.0,9740.0,0.0,4.0,0,1,0.0,0.0,,
R402,191160-101,48120.97,2.0,2,0.0,48120.97,0.0,2.0,0,2,0.0,0.0,,
R402,191168-1,6900.0,1.0,1,0.0,6900.0,0.0,1.0,0,1,2.0,0.0,,
R402,191296-13,3500.0,10.0,1,0.0,3500.0,0.0,10.0,0,1,15.0,0.0,,
R402,191296-15,1860.0,10.0,1,0.0,1860.0,0.0,10.0,0,1,23.0,0.0,,
R402,191296-4,6457.68,35.0,4,0.0,6457.68,0.0,35.0,0,4,23.0,0.0,,
R402,191296-6,1159.42,10.0,1,0.0,1159.42,0.0,10.0,0,1,9.0,0.0,,
R402,192003-1,1657.14,2.0,1,0.0,1657.14,0.0,2.0,0,1,9.0,0.0,,
R402,192014-101,6110.9,2.0,2,0.0,6110.9,0.0,2.0,0,2,4.0,0.0,,
R402,192015-101,7151.17,2.0,2,0.0,7151.17,0.0,2.0,0,2,3.0,0.0,,
R402,192029-1,8481.96,9.0,1,0.0,8481.96,0.0,9.0,0,1,0.0,5820.17,,
R402,192036-100,3378.57,1.0,1,0.0,3378.57,0.0,1.0,0,1,2.0,0.0,,
R402,192450-1,197.0,1.0,1,0.0,197.0,0.0,1.0,0,1,9.0,0.0,,
R402,192481-101,5050.0,1.0,1,0.0,5050.0,0.0,1.0,0,1,32.0,0.0,,
R402,192481-501,5253.8,1.0,1,0.0,5253.8,0.0,1.0,0,1,2.0,0.0,,
R402,192483-101,4960.0,1.0,1,0.0,4960.0,0.0,1.0,0,1,25.0,0.0,,
R402,192718-1900,8000.0,1.0,1,0.0,8000.0,0.0,1.0,0,1,0.0,0.0,,
R402,192863-101,10470.0,1.0,1,0.0,10470.0,0.0,1.0,0,1,32.0,0.0,,
R402,192864-1,885.0,1.0,1,0.0,885.0,0.0,1.0,0,1,7.0,0.0,,
R402,192876-101,42750.0,24.0,1,0.0,42750.0,0.0,24.0,0,1,3.0,0.0,,
R402,192901-3,5973.89,1.0,1,0.0,5973.89,0.0,1.0,0,1,1.0,0.0,,
R402,19297R1,1.56,52.0,2,0.0,1.56,0.0,52.0,0,2,361.0,0.0,,
R402,19298R1,1.68,24.0,2,0.0,1.68,0.0,24.0,0,2,276.0,0.0,,
R402,19302R1,0.72,24.0,2,0.0,0.72,0.0,24.0,0,2,407.0,0.0,,
R402,194018-1,6491.87,3.0,2,2151.87,4340.0,1.0,2.0,1,1,8.0,0.0,,
R402,194059-1,5107.1,20.0,2,0.0,5107.1,0.0,20.0,0,2,67.0,1650.0,,
R402,194059-3,3800.0,5.0,1,0.0,3800.0,0.0,5.0,0,1,0.0,0.0,,
R402,195017-1,393.26,42.0,2,78.75,314.51,19.0,23.0,1,1,111.0,0.0,,
R402,196543-1,34110.57,1.0,1,0.0,34110.57,0.0,1.0,0,1,4.0,0.0,,
R402,196666-100,9265.07,10.0,1,0.0,9265.07,0.0,10.0,0,1,8.0,4986.95,,
R402,196667-100,552.17,1.0,1,0.0,552.17,0.0,1.0,0,1,7.0,0.0,,
R402,196669-100,2785.56,10.0,2,0.0,2785.56,0.0,10.0,0,2,10.0,1521.35,,
R402,1969997-1200,1720.0,2.0,1,0.0,1720.0,0.0,2.0,0,1,0.0,0.0,,
R402,197422-2,2771.0,2.0,1,0.0,2771.0,0.0,2.0,0,1,0.0,0.0,,
R402,2018739-100,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,2018739-101,44535.2,2.0,1,44535.2,0.0,2.0,0.0,1,0,0.0,0.0,,
R402,2018739-200,52847.2,1.0,1,0.0,52847.2,0.0,1.0,0,1,0.0,0.0,,
R402,2018740-101,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,2018740-202,56450.0,1.0,1,0.0,56450.0,0.0,1.0,0,1,0.0,0.0,,
R402,202712-8-6S,58.35,9.0,1,0.0,58.35,0.0,9.0,0,1,39.0,0.0,,
R402,202712-8-8S,255.39,9.0,1,0.0,255.39,0.0,9.0,0,1,44.0,0.0,,
R402,20909R1,75.32,48.0,4,0.0,75.32,0.0,48.0,0,4,17.0,0.7,,
R402,210005-8,3840.0,12.0,1,3840.0,0.0,12.0,0.0,1,0,12.0,0.0,,
R402,210006-102,65880.0,12.0,1,65880.0,0.0,12.0,0.0,1,0,0.0,0.0,,
R402,210006-103,117588.0,12.0,1,0.0,117588.0,0.0,12.0,0,1,12.0,0.0,,
R402,2105288-22,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,2112736-1,420.08,15.0,2,0.0,420.08,0.0,15.0,0,2,0.0,0.0,,
R402,21534R1,2.46,35.0,3,0.28,2.18,4.0,31.0,1,2,157.0,0.0,,
R402,219166-1,753.72,36.0,2,0.0,753.72,0.0,36.0,0,2,24.0,0.0,,
R402,219510-1,850.0,1.0,1,0.0,850.0,0.0,1.0,0,1,16.0,0.0,,
R402,219651-3,14850.0,3.0,1,0.0,14850.0,0.0,3.0,0,1,0.0,0.0,,
R402,222154-2,7460.0,1.0,1,0.0,7460.0,0.0,1.0,0,1,1.0,0.0,,
R402,22321R1,12.0,2.0,1,0.0,12.0,0.0,2.0,0,1,8.0,0.0,,
R402,22324R1,23.94,24.0,2,0.0,23.94,0.0,24.0,0,2,140.0,0.0,,
R402,22348R1,10.08,216.0,2,0.0,10.08,0.0,216.0,0,2,695.0,0.0,,
R402,22351R1,1.92,12.0,2,0.0,1.92,0.0,12.0,0,2,49.0,0.0,,
R402,22399R1,28.6,2.0,1,0.0,28.6,0.0,2.0,0,1,22.0,0.0,,
R402,22488R1,2.88,32.0,1,2.88,0.0,32.0,0.0,1,0,245.0,0.0,,
R402,22523R1,1.28,8.0,1,0.0,1.28,0.0,8.0,0,1,104.0,0.0,,
R402,22525R1,1.0,2.0,1,0.0,1.0,0.0,2.0,0,1,18.0,0.7,,
R402,22526R1,90.5,250.0,4,13.2,77.3,120.0,130.0,1,3,276.0,1.62,,
R402,22527R1,0.96,6.0,2,0.0,0.96,0.0,6.0,0,2,48.0,0.0,,
R402,22529R1,1.2,6.0,1,0.0,1.2,0.0,6.0,0,1,0.0,0.0,,
R402,22539-101,1200.0,1.0,1,0.0,1200.0,0.0,1.0,0,1,0.0,0.0,,
R402,22539R1,1.6,24.0,2,1.6,0.0,8.0,16.0,1,1,162.0,0.0,,
R402,22540R1,55.29,183.0,4,1.68,53.61,6.0,177.0,1,3,163.0,0.0,,
R402,22541R1,12.0,34.0,2,0.0,12.0,0.0,34.0,0,2,56.0,0.0,,
R402,22542R1,119.4,279.0,3,0.0,119.4,0.0,279.0,0,3,615.0,0.0,,
R402,22543R1,0.9,3.0,1,0.0,0.9,0.0,3.0,0,1,17.0,0.0,,
R402,22544R1,0.3,1.0,1,0.0,0.3,0.0,1.0,0,1,142.0,0.0,,
R402,22545R1,59.16,2.0,1,0.0,59.16,0.0,2.0,0,1,27.0,0.0,,
R402,22554R1,11.67,14.0,3,1.62,10.05,2.0,12.0,1,2,101.0,0.0,,
R402,22555R1,7.44,9.0,1,0.0,7.44,0.0,9.0,0,1,48.0,0.0,,
R402,22568R1,8.4,12.0,1,0.0,8.4,0.0,12.0,0,1,61.0,0.0,,
R402,22569R1,15.45,15.0,1,0.0,15.45,0.0,15.0,0,1,1535.0,0.0,,
R402,22570-1,320.0,4.0,1,0.0,320.0,0.0,4.0,0,1,59.0,0.0,,
R402,22581R1,142.88,16.0,1,0.0,142.88,0.0,16.0,0,1,42.0,0.0,,
R402,22609-1,7075.71,4.0,1,0.0,7075.71,0.0,4.0,0,1,5.0,0.0,,
R402,22624-1,160.2,12.0,1,0.0,160.2,0.0,12.0,0,1,31.0,0.0,,
R402,22626-8,9450.0,7.0,1,0.0,9450.0,0.0,7.0,0,1,0.0,6484.42,,
R402,22639R1,10.75,25.0,1,0.0,10.75,0.0,25.0,0,1,136.0,0.0,,
R402,22640R1,401.4,368.0,5,134.4,267.0,120.0,248.0,1,4,146.0,10.38,,
R402,22641R1,1295.32,253.0,3,0.0,1295.32,0.0,253.0,0,3,237.0,0.0,,
R402,22651-1,722.4,84.0,1,0.0,722.4,0.0,84.0,0,1,48.0,283.26,,
R402,22652R1,0.72,24.0,2,0.0,0.72,0.0,24.0,0,2,104.0,0.0,,
R402,22653R1,59.76,72.0,1,0.0,59.76,0.0,72.0,0,1,1.0,0.0,,
R402,22667-1,1120.0,2.0,1,0.0,1120.0,0.0,2.0,0,1,2.0,0.0,,
R402,22671-1,443.0,2.0,1,0.0,443.0,0.0,2.0,0,1,1.0,0.0,,
R402,22692R1,3.02,35.0,4,0.0,3.02,0.0,35.0,0,4,1102.0,0.0,,
R402,22693R1,7.77,55.0,4,0.28,7.49,2.0,53.0,1,3,62.0,0.0,,
R402,22694R1,2.08,20.0,2,0.0,2.08,0.0,20.0,0,2,185.0,0.0,,
R402,22696R1,7.52,16.0,1,0.0,7.52,0.0,16.0,0,1,392.0,0.0,,
R402,22698-1,545.0,11.0,2,0.0,545.0,0.0,11.0,0,2,32.0,0.0,,
R402,22699-1,354.6,8.0,2,0.0,354.6,0.0,8.0,0,2,41.0,0.0,,
R402,22727-0,1705.0,5.0,2,0.0,1705.0,0.0,5.0,0,2,1.0,0.0,,
R402,22798-1,1627.0,24.0,3,0.0,1627.0,0.0,24.0,0,3,4.0,0.0,,
R402,22799-1,268.94,3.0,1,0.0,268.94,0.0,3.0,0,1,7.0,0.0,,
R402,23004102,3220.08,3.0,1,0.0,3220.08,0.0,3.0,0,1,0.0,0.0,,
R402,23004103,12876.39,3.0,1,0.0,12876.39,0.0,3.0,0,1,0.0,0.0,,
R402,230567-100REN003,1440.65,1.0,1,0.0,1440.65,0.0,1.0,0,1,0.0,0.0,,
R402,231483-4,133.5,6.0,1,0.0,133.5,0.0,6.0,0,1,0.0,0.0,,
R402,231483-5,178.0,10.0,1,0.0,178.0,0.0,10.0,0,1,0.0,0.0,,
R402,2325160-5,335.52,16.0,1,0.0,335.52,0.0,16.0,0,1,0.0,234.86,,
R402,23344R1,45.22,31.0,2,0.0,45.22,0.0,31.0,0,2,57.0,0.0,,
R402,233740-1,34.0,1.0,1,0.0,34.0,0.0,1.0,0,1,0.0,0.0,,
R402,23382R1,250.0,100.0,1,0.0,250.0,0.0,100.0,0,1,9.0,0.0,,
R402,23383R1,13.11,3.0,2,8.74,4.37,2.0,1.0,1,1,4.0,0.0,,
R402,233902-100,3865.11,7.0,3,0.0,3865.11,0.0,7.0,0,3,4.0,1035.28,,
R402,233903-100,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,233909-100,0.0,2.0,1,0.0,0.0,0.0,2.0,0,1,2.0,0.0,,
R402,23402R1,172.1,193.0,5,76.1,96.0,80.0,113.0,2,3,322.0,0.0,,
R402,23416R1,284.01,3.0,3,0.0,284.01,0.0,3.0,0,3,16.0,0.0,,
R402,23417R1,6.87,2.0,2,0.0,6.87,0.0,2.0,0,2,0.0,0.0,,
R402,23460R1,0.21,3.0,1,0.0,0.21,0.0,3.0,0,1,210.0,0.0,,
R402,23461R1,0.61,2.0,2,0.3,0.31,1.0,1.0,1,1,59.0,0.0,,
R402,23471R1,18.98,4.0,2,0.0,18.98,0.0,4.0,0,2,1.0,0.0,,
R402,23497R1,40.15,5.0,1,40.15,0.0,5.0,0.0,1,0,2.0,0.0,,
R402,23528R1,8.88,14.0,2,0.0,8.88,0.0,14.0,0,2,61.0,0.0,,
R402,23557R1,4.08,6.0,1,0.0,4.08,0.0,6.0,0,1,88.0,0.0,,
R402,23571R1,0.21,75.0,1,0.21,0.0,75.0,0.0,1,0,95.0,0.0,,
R402,23587R1,0.29,1.0,1,0.0,0.29,0.0,1.0,0,1,0.0,0.0,,
R402,23614R1,1.8,16.0,2,0.0,1.8,0.0,16.0,0,2,0.0,0.0,,
R402,23645R1,38.52,108.0,1,0.0,38.52,0.0,108.0,0,1,75.0,0.0,,
R402,23694R1,35.89,2.0,2,0.0,35.89,0.0,2.0,0,2,0.0,0.0,,
R402,23738R1,8.5,25.0,1,0.0,8.5,0.0,25.0,0,1,0.0,5.83,,
R402,23768R1,4.62,7.0,1,0.0,4.62,0.0,7.0,0,1,245.0,0.0,,
R402,23805R1,21.47,5.0,3,0.0,21.47,0.0,5.0,0,3,16.0,0.0,,
R402,23818R1,22.88,8.0,1,0.0,22.88,0.0,8.0,0,1,87.0,0.0,,
R402,23819R1,1194.86,257.0,3,0.0,1194.86,0.0,257.0,0,3,228.0,0.0,,
R402,23823R1,0.57,1.0,1,0.0,0.57,0.0,1.0,0,1,76.0,0.0,,
R402,23833R1,23.57,25.0,1,0.0,23.57,0.0,25.0,0,1,0.0,0.0,,
R402,23869R1,17.82,6.0,1,0.0,17.82,0.0,6.0,0,1,32.0,0.0,,
R402,23911R1,2.0,2.0,1,0.0,2.0,0.0,2.0,0,1,11.0,0.0,,
R402,23941R1,71.4,12.0,1,0.0,71.4,0.0,12.0,0,1,0.0,0.0,,
R402,2398627-100,4977.09,27.0,1,0.0,4977.09,0.0,27.0,0,1,0.0,0.0,,
R402,241671-3,1902.0,1.0,1,0.0,1902.0,0.0,1.0,0,1,0.0,1334.67,,
R402,241671-9,1998.0,2.0,1,1998.0,0.0,2.0,0.0,1,0,0.0,0.0,,
R402,241824-2,3291.69,11.0,2,0.0,3291.69,0.0,11.0,0,2,3.0,0.0,,
R402,24186R1,71.5,25.0,1,0.0,71.5,0.0,25.0,0,1,15.0,0.0,,
R402,242081-300,9100.0,2.0,1,0.0,9100.0,0.0,2.0,0,1,16.0,0.0,,
R402,24587R1,21.2,4.0,1,21.2,0.0,4.0,0.0,1,0,27.0,0.0,,
R402,246120-1,20748.23,14.0,5,1513.2,19235.03,1.0,13.0,1,4,1.0,8099.91,,
R402,24636R1,0.92,2.0,1,0.0,0.92,0.0,2.0,0,1,0.0,0.0,,
R402,24650R1,57.29,31.0,3,0.0,57.29,0.0,31.0,0,3,44.0,0.0,,
R402,24813R1,25.82,10.0,2,0.0,25.82,0.0,10.0,0,2,221.0,0.0,,
R402,24925R1,19.23,1.0,1,0.0,19.23,0.0,1.0,0,1,10.0,0.0,,
R402,24932R1,1.0,1.0,1,0.0,1.0,0.0,1.0,0,1,12.0,0.0,,
R402,25004R1,4.97,7.0,1,0.0,4.97,0.0,7.0,0,1,0.0,0.0,,
R402,25082R1,0.29,1.0,1,0.0,0.29,0.0,1.0,0,1,24.0,0.0,,
R402,25084-1,678.0,1.0,1,0.0,678.0,0.0,1.0,0,1,6.0,0.0,,
R402,25386R1,0.25,1.0,1,0.0,0.25,0.0,1.0,0,1,0.0,0.0,,
R402,25470R1,0.0,2.0,1,0.0,0.0,0.0,2.0,0,1,65.0,0.0,,
R402,25577-101,9828.19,22.0,4,0.0,9828.19,0.0,22.0,0,4,3.0,4861.79,,
R402,25581-4,8610.12,14.0,1,0.0,8610.12,0.0,14.0,0,1,4.0,2694.56,,
R402,25625R1,1.0,1.0,1,0.0,1.0,0.0,1.0,0,1,0.0,0.0,,
R402,25683-1,30.0,2.0,1,0.0,30.0,0.0,2.0,0,1,4.0,0.0,,
R402,25727-200,1930.0,2.0,1,0.0,1930.0,0.0,2.0,0,1,1.0,0.0,,
R402,25841-8,2045.78,2.0,1,0.0,2045.78,0.0,2.0,0,1,0.0,1403.78,,
R402,25857-1,697.54,7.0,1,0.0,697.54,0.0,7.0,0,1,2.0,187.76,,
R402,25876-2,3005.0,3.0,1,0.0,3005.0,0.0,3.0,0,1,3.0,0.0,,
R402,25919-4,3927.67,9.0,1,0.0,3927.67,0.0,9.0,0,1,0.0,2344.16,,
R402,26024R1,90.72,108.0,1,0.0,90.72,0.0,108.0,0,1,852.0,0.0,,
R402,26040-2,3005.0,2.0,1,0.0,3005.0,0.0,2.0,0,1,1.0,0.0,,
R402,26053-1,280.0,1.0,1,0.0,280.0,0.0,1.0,0,1,4.0,0.0,,
R402,26155-4,25.46,1.0,1,0.0,25.46,0.0,1.0,0,1,2.0,0.0,,
R402,26159-2,4115.0,7.0,1,0.0,4115.0,0.0,7.0,0,1,2.0,0.0,,
R402,26169-100,7235.12,5.0,3,0.0,7235.12,0.0,5.0,0,3,1.0,0.0,,
R402,26274-2,6746.51,14.0,2,0.0,6746.51,0.0,14.0,0,2,1.0,0.0,,
R402,26282-1,5741.72,13.0,1,0.0,5741.72,0.0,13.0,0,1,5.0,1006.12,,
R402,26283-1,3521.0,5.0,2,0.0,3521.0,0.0,5.0,0,2,2.0,0.0,,
R402,26536-1,138.0,1.0,1,0.0,138.0,0.0,1.0,0,1,1.0,0.0,,
R402,26775-301,5206.66,2.0,1,0.0,5206.66,0.0,2.0,0,1,4.0,3572.72,,
R402,26775-501,714.29,1.0,1,0.0,714.29,0.0,1.0,0,1,0.0,0.0,,
R402,271251,33.84,6.0,1,0.0,33.84,0.0,6.0,0,1,11.0,0.0,,
R402,27270R1,17.85,8.0,1,0.0,17.85,0.0,8.0,0,1,56.0,0.0,,
R402,272712,110.78,85.0,2,0.0,110.78,0.0,85.0,0,2,116.0,0.8,,
R402,272714,183.98,34.0,3,26.0,157.98,4.0,30.0,1,2,21.0,0.0,,
R402,27271R1,4.86,1.0,1,0.0,4.86,0.0,1.0,0,1,15.0,0.0,,
R402,27276R1,43.29,3.0,1,0.0,43.29,0.0,3.0,0,1,43.0,0.0,,
R402,27471-6,774.46,69.0,2,0.0,774.46,0.0,69.0,0,2,20.0,0.0,,
R402,27529-0,8733.76,44.0,3,845.72,7888.04,4.0,40.0,1,2,64.0,0.0,,
R402,27530-0,7575.88,40.0,2,0.0,7575.88,0.0,40.0,0,2,113.0,0.0,,
R402,27598R1,15.5,25.0,1,0.0,15.5,0.0,25.0,0,1,0.0,0.0,,
R402,27638R1,3.14,1.0,1,0.0,3.14,0.0,1.0,0,1,16.0,0.0,,
R402,27671-1,1446.45,7.0,3,0.0,1446.45,0.0,7.0,0,3,6.0,0.0,,
R402,27687-100,11305.36,28.0,1,0.0,11305.36,0.0,28.0,0,1,3.0,6720.43,,
R402,27688-2,3864.16,11.0,4,2099.58,1764.58,2.0,9.0,1,3,2.0,0.0,,
R402,2840190-100,0.0,2.0,1,0.0,0.0,0.0,2.0,0,1,2.0,0.0,,
R402,2951712-3,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,29695-2,237.0,5.0,2,0.0,237.0,0.0,5.0,0,2,7.0,0.0,,
R402,298970R1,18.16,7.0,2,0.0,18.16,0.0,7.0,0,2,8.0,0.0,,
R402,2L069,199.63,1.0,1,0.0,199.63,0.0,1.0,0,1,0.0,170.68,,
R402,300072-1,3677.86,2.0,2,0.0,3677.86,0.0,2.0,0,2,6.0,0.0,,
R402,300432-1,1533.0,1.0,1,0.0,1533.0,0.0,1.0,0,1,1.0,0.0,,
R402,300573-1,9152.5,141.0,2,0.0,9152.5,0.0,141.0,0,2,0.0,0.0,,
R402,300589-103,7396.62,1.0,1,0.0,7396.62,0.0,1.0,0,1,6.0,0.0,,
R402,300749-100,52500.0,15.0,1,0.0,52500.0,0.0,15.0,0,1,13.0,0.0,,
R402,300783-1,1166.94,44.0,2,0.0,1166.94,0.0,44.0,0,2,49.0,0.0,,
R402,300846-101,0.0,0.0,1,0.0,0.0,0.0,0.0,0,1,1.0,0.0,,
R402,300866-101,800.0,1.0,1,0.0,800.0,0.0,1.0,0,1,2.0,0.0,,
R402,301315-14,0.0,4.0,1,0.0,0.0,0.0,4.0,0,1,0.0,0.0,,
R402,301315-18,0.0,8.0,1,0.0,0.0,0.0,8.0,0,1,0.0,0.0,,
R402,301504-101,18150.0,3.0,1,0.0,18150.0,0.0,3.0,0,1,1.0,0.0,,
R402,302161-40,1577.2,1.0,1,0.0,1577.2,0.0,1.0,0,1,2.0,0.0,,
R402,302245-1,5635.0,1.0,1,0.0,5635.0,0.0,1.0,0,1,0.0,0.0,,
R402,302246-101,0.0,12.0,1,0.0,0.0,12.0,0.0,1,0,12.0,0.0,,
R402,302541-101,32918.64,96.0,2,0.0,32918.64,0.0,96.0,0,2,26.0,2013.16,,
R402,302542-101,30739.76,60.0,2,0.0,30739.76,0.0,60.0,0,2,16.0,2361.93,,
R402,302698-1,19225.0,1.0,1,0.0,19225.0,0.0,1.0,0,1,1.0,0.0,,
R402,302703-102,162872.5,4.0,1,0.0,162872.5,0.0,4.0,0,1,0.0,0.0,,
R402,302723-1,21050.0,4.0,1,0.0,21050.0,0.0,4.0,0,1,0.0,0.0,,
R402,302943-1,736.94,1.0,1,736.94,0.0,1.0,0.0,1,0,0.0,0.0,,
R402,302943-2,736.94,1.0,1,736.94,0.0,1.0,0.0,1,0,0.0,0.0,,
R402,302943-3,650.5,1.0,1,650.5,0.0,1.0,0.0,1,0,0.0,0.0,,
R402,302943-4,650.5,1.0,1,650.5,0.0,1.0,0.0,1,0,0.0,0.0,,
R402,303392-101,109481.8,12.0,2,90846.6,18635.2,10.0,2.0,1,1,0.0,0.0,,
R402,303504-100,4381.29,1.0,1,4381.29,0.0,1.0,0.0,1,0,0.0,0.0,,
R402,303596-1,580.86,2.0,2,0.0,580.86,0.0,2.0,0,2,2.0,0.0,,
R402,303598-1,130.5,7.0,3,0.0,130.5,0.0,7.0,0,3,6.0,0.0,,
R402,303622-1,9212.0,14.0,2,0.0,9212.0,0.0,14.0,0,2,4.0,0.0,,
R402,30386-1,221.66,1.0,1,0.0,221.66,0.0,1.0,0,1,2.0,0.0,,
R402,304069-1,29964.62,7.0,1,0.0,29964.62,0.0,7.0,0,1,0.0,20561.19,,
R402,304223-100,3027.8,52.0,2,0.0,3027.8,0.0,52.0,0,2,59.0,0.0,,
R402,30434-101,765.0,1.0,1,0.0,765.0,0.0,1.0,0,1,0.0,0.0,,
R402,304649-100,743.54,21.0,3,0.0,743.54,0.0,21.0,0,3,31.0,0.0,,
R402,30516-0,1160.0,2.0,1,0.0,1160.0,0.0,2.0,0,1,3.0,0.0,,
R402,30601-1,221.14,2.0,1,0.0,221.14,0.0,2.0,0,1,0.0,0.0,,
R402,30611-1,241.86,3.0,1,0.0,241.86,0.0,3.0,0,1,6.0,0.0,,
R402,3062975-2,727.5,2.0,1,0.0,727.5,0.0,2.0,0,1,0.0,621.99,,
R402,3062976-2,342.5,2.0,1,0.0,342.5,0.0,2.0,0,1,0.0,292.83,,
R402,3064235-1,640.0,2.0,1,0.0,640.0,0.0,2.0,0,1,0.0,547.18,,
R402,30690-1,1053.4,2.0,1,0.0,1053.4,0.0,2.0,0,1,1.0,0.0,,
R402,30694-300,5002.8,1.0,1,0.0,5002.8,0.0,1.0,0,1,4.0,0.0,,
R402,310466-100,3207.36,2.0,1,0.0,3207.36,0.0,2.0,0,1,0.0,0.0,,
R402,310521-100,0.0,3.0,3,0.0,0.0,1.0,2.0,1,2,1.0,0.0,,
R402,310582-100,531.66,1.0,1,0.0,531.66,0.0,1.0,0,1,2.0,0.0,,
R402,310582-100CHE2PET,2355.44,2.0,1,0.0,2355.44,0.0,2.0,0,1,0.0,0.0,,
R402,310582-100MC011.C,2193.89,1.0,1,0.0,2193.89,0.0,1.0,0,1,0.0,0.0,,
R402,310583-100,4951.54,3.0,2,0.0,4951.54,0.0,3.0,0,2,0.0,0.0,,
R402,310583-100CHE2GEN,3234.34,2.0,1,0.0,3234.34,0.0,2.0,0,1,0.0,0.0,,
R402,310583-100INC2,0.0,0.0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,,
R402,31438-2,3060.0,6.0,2,0.0,3060.0,0.0,6.0,0,2,6.0,0.0,,
R402,320817-100,3988.58,6.0,4,0.0,3988.58,2.0,4.0,2,2,1.0,2393.15,,
R402,327220R1,6.9,2.0,1,0.0,6.9,0.0,2.0,0,1,5.0,0.0,,
R402,330101-0-20-05-02-05,378.3,1.0,1,0.0,378.3,0.0,1.0,0,1,0.0,0.0,,
R402,330101-0-20-10-02-05,378.3,1.0,1,0.0,378.3,0.0,1.0,0,1,0.0,0.0,,
R402,330102-0-60-05-02-00,2616.0,6.0,1,0.0,2616.0,0.0,6.0,0,1,0.0,0.0,,
R402,330180-51-00,3198.0,6.0,1,0.0,3198.0,0.0,6.0,0,1,0.0,0.0,,
R402,330180-91-05,2172.8,4.0,1,0.0,2172.8,0.0,4.0,0,1,0.0,0.0,,
R402,33660-1,6476.28,9.0,2,0.0,6476.28,0.0,9.0,0,2,23.0,0.0,,
R402,337-548-90002,658.66,6.0,2,444.36,214.3,4.0,2.0,1,1,0.0,0.0,,
R402,337-548-90003,47.72,4.0,1,47.72,0.0,4.0,0.0,1,0,0.0,0.0,,
